(-0.227362,0.200643)
(-0.178252,0.106905)
(-0.0285493,0.531911)
(-0.0728342,0.262425)
(-0.284369,0.612081)
(-0.100853,0.399844)
(-0.181519,0.235447)
(0.0656583,0.473151)
(-0.121951,0.155299)
(-0.302529,0.597093)
(-0.402986,0.496612)
(-0.308114,0.542737)
(-0.196871,0.227629)
(-1.18871,0.809042)
(-0.436824,0.398826)
(-0.362464,0.526472)
(-0.960224,0.815775)
(-1.00581,0.333399)
(-0.387026,0.40893)
(-0.722639,0.487252)
(-1.01034,0.187263)
(-0.91693,-0.598865)
(3.96384,9.06433)
(-0.47685,2.45986)
(-1.67355,2.1981)
(2.24489,0.797142)
(0.459126,1.73409)
(-0.770806,1.75429)
(-1.36729,1.38536)
(-1.82692,2.70372)
(-1.59324,3.43783)
(-9.32151,-6.2916)
(-8.13407,17.1699)
(-3.31176,-5.24713)
(-0.298632,-20.9937)
(-21.5476,-17.8007)
(13.5442,18.263)
(17.2257,-31.7725)
(-52.6104,17.927)
(89.0756,-37.3296)
